RSV;Taxonomic classification;ISSCapoA1;ISSCapoA2;ISSCapoA3;ISSCapoA4;ISSCapoA5;ISSCapoA6;ISSCapoA7;ISSCapoA8;ISSCapoA9;ISSCapoC1;ISSCapoC2;ISSCapoC3;ISSCapoC4;ISSCapoC5;ISSCapoC6;ISSCapoC7;ISSCapoB1;ISSCapoB2;ISSCapoB3;ISSCapoB4;ISSCapoB5;ISSCapoB6;ISSCapoB7;ISSCapoB8
RSV_0699;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__Aerococcus;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
RSV_0700;"k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__SubsectionII;f__FamilyII;g__Chroococcidiopsis;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
RSV_0701;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Dermabacter;s__";0;0;0;0;0;0;0;0;0;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0
RSV_0702;"k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__";7;0;0;0;0;0;0;0;0;0;69;37;0;0;68;36;0;0;0;88;0;0;0;0
RSV_0703;"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__";0;0;0;498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0704;"k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;292;124
RSV_0705;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium_1;s__";0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;250;0;0
RSV_0706;"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomodales;f__Gallionellaceae;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;518;0
RSV_0707;"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_S24-7_group;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0
RSV_0708;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_5;s__";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0709;"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0710;"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF9;f__;g__;s__";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0711;"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
RSV_0712;"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__A0839;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
RSV_0713;"k__Bacteria;p__Chlamydiae;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae;g__Candidatus_Protochlamydia;s__";0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0714;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Prauserella;s__";0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0715;"k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomodales;f__Veillonellaceae;g__Megasphaera;s__";0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0716;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;205;45;0;0
RSV_0717;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium;s__";0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
RSV_0718;"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Thalassospira;s__";0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
RSV_0719;"k__Bacteria;p__Saccharibacteria;c__Unknown_Class;o__Unknown_Order;f__Unknown_Family;g__Candidatus_Saccharimos;s__";0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
RSV_0720;"k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
RSV_0721;"k__Bacteria;p__Saccharibacteria;c__;o__;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
RSV_0722;"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Phaselicystidaceae;g__Phaselicystis;s__";0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
RSV_0723;"k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
RSV_0724;"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
RSV_0725;"k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
RSV_0726;"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Subgroup_3;f__Unknown_Family;g__Bryobacter;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
RSV_0727;"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromodaceae;g__Odoribacter;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
RSV_0728;"k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
RSV_0729;"k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
RSV_0730;"k__Bacteria;p__Gracilibacteria;c__;o__;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
RSV_0731;"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Craurococcus;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
RSV_0732;"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF9;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
RSV_0733;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus_2;s__";0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0734;"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__";23;0;0;0;0;0;0;0;0;0;0;42;0;54;0;0;0;0;0;0;0;74;0;0
RSV_0735;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266;0;0;0
RSV_0736;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;418;0;0;0
RSV_0737;"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Brochothrix;s__";0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0738;"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamodaceae;g__Schlegelella;s__";0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0739;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__Aerococcus;s__";0;0;0;0;0;0;0;0;0;0;57;34;0;0;33;0;0;0;0;0;0;0;0;0
RSV_0740;"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfuricurvum;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
RSV_0741;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
RSV_0742;"k__Bacteria;p__Bacteroidetes;c__;o__;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
RSV_0743;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Aquicella;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
RSV_0744;"k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__S-70;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
RSV_0745;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_12;s__";0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0746;"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF9;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0747;"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrioles;f__Bdellovibrioceae;g__OM27_clade;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
RSV_0748;"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Subgroup_6;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
RSV_0749;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__Blastococcus;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
RSV_0750;"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Cryptobacterium;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
RSV_0751;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cellulosilyticum;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
RSV_0752;"k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
RSV_0753;"k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomodales;f__Veillonellaceae;g__Veillonella;s__";0;0;0;0;0;0;0;0;0;0;21;65;0;0;0;24;0;0;0;0;0;0;0;0
RSV_0754;"k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__";0;0;0;0;0;0;0;0;0;0;0;43;0;0;38;49;0;0;0;0;0;0;0;0
RSV_0755;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__";0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0756;"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__;s__";0;0;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0757;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447;0;0;0
RSV_0758;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Family_XIII_AD3011_group;s__";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0759;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomodaceae;g__;s__";0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0760;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae;g__Kytococcus;s__";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0761;"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
RSV_0762;"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__";8;0;0;0;0;92;0;0;0;0;40;278;373;66;69;413;0;0;0;113;0;108;0;0
RSV_0763;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__";0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0764;"k__Bacteria;p__Firmicutes;c__;o__;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
RSV_0765;"k__Bacteria;p__Parcubacteria;c__;o__;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
RSV_0766;"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__;s__";0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0767;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella;s__";0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0768;"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligeceae;g__Sutterella;s__";0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0769;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia;s__";0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
RSV_0770;"k__Bacteria;p__Hydrogenedentes;c__;o__;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
RSV_0771;"k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae;g__Flavisolibacter;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
RSV_0772;"k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Planctomycetales;f__Planctomycetaceae;g__Singulisphaera;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
RSV_0773;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;s__";0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;441;0;0;0;0
RSV_0774;"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus;s__";0;0;0;0;76;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0
RSV_0775;"k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Planctomycetales;f__Planctomycetaceae;g__Gemmata;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
RSV_0776;"k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
RSV_0777;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
RSV_0778;"k__Bacteria;p__Spirochaetae;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
RSV_0779;"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvularculales;f__Parvularculaceae;g__Parvularcula;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
RSV_0780;"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
RSV_0781;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_1;s__";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0782;"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
RSV_0783;"k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
RSV_0784;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__";0;0;0;0;0;0;0;0;0;0;0;0;44;214;0;0;0;0;0;0;0;0;0;0
RSV_0785;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;182;0;0;0;0;0;0;0;0
RSV_0786;"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromodaceae;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;379;0;0;0;0
RSV_0787;"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__";31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0788;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus_1;s__";0;0;0;0;0;0;0;0;0;0;25;0;0;18;0;0;0;0;0;0;0;231;0;0
RSV_0789;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Incertae_Sedis;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;82;25;0;0;0;0;129;0;0;0;0
RSV_0790;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomodales;f__Pseudomodaceae;g__Pseudomos;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0
RSV_0791;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457;0;0;0;0;0;0
RSV_0792;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-002;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;47;0;0
RSV_0793;"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0
RSV_0794;"k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Bergeyella;s__";0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0795;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__";9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0796;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;437;0;0;0;0;0;0
RSV_0797;"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__";0;0;0;0;0;0;0;0;0;0;0;16;0;0;38;0;0;0;0;79;0;0;0;0
RSV_0798;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0
RSV_0799;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;425;0;0;0;0;0;0
RSV_0800;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0
RSV_0801;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus_1;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0
RSV_0802;"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Eremococcus;s__";0;0;0;0;0;0;0;0;0;0;0;28;143;0;0;0;0;0;0;0;0;0;0;0
RSV_0803;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__";0;0;0;0;0;0;0;0;0;0;0;29;34;0;45;0;129;0;0;0;60;0;0;0
RSV_0804;"k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__480-2;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412;0;0;0
RSV_0805;"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomodales;f__Sphingomodaceae;g__Sphingobium;s__";0;0;106;30;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0806;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;49;175;0
RSV_0807;"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligeceae;g__Parasutterella;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;66;9;0;0;0;0;0;0;161;0;0
RSV_0808;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomodales;f__Pseudomodaceae;g__Azomos;s__";14;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0809;"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__";0;0;0;0;0;0;0;0;0;0;0;0;12;0;48;0;0;0;0;168;0;0;0;0
RSV_0810;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__[Eubacterium]_coprostanoligenes_group;s__";0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0811;"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus;s__";54;0;0;0;0;0;0;0;0;0;0;19;17;0;0;0;0;0;0;83;223;0;0;0
RSV_0812;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;328;0
RSV_0813;"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Undibacterium;s__";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RSV_0814;"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__";15;0;0;0;0;0;0;0;0;0;0;0;0;32;13;0;0;0;0;0;0;0;0;0
RSV_0815;"k__Archaea;p__Woesearchaeota_(DHVEG-6);c__;o__;f__;g__;s__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386;0;0;0;0;0
RSV_0816;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__";13;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;46;0;0;0;0
RSV_0817;"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium_1;s__";42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
