"";"domain";"phylum";"className";"order";"family";"genus";"COLA1";"COLB1";"N2A";"N2B";"N3C1";"N1C"
"393";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiales Family XI. Incertae Sedis";"Finegoldia";0,0385726867931259;0,0449312081399155;0,0299196985705285;0,0638942935674036;0,0335697290705875;0,0388082987101798
"394";"Bacteria";"Bacteroidetes";"Flavobacteria";"Flavobacteriales";"Flavobacteriaceae";"Flavobacterium";0,0201198762418217;0,0230585738680011;0,0235140481249583;0,0365571888095278;0,0156539455166356;0,0164124982434762
"395";"Eukaryota";"Echinodermata";"Crinoidea";"Comatulida";"Antedonidae";"Florometra";0;0;0;0;0;0,00115193155112763
"396";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Legionellales";"Legionellaceae";"Fluoribacter";0;0;0;0;0;0,00115193155112763
"397";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Thiotrichales";"Francisellaceae";"Francisella";0,0088386150576712;0,00517767263260143;0,00811311738587618;0,00687194340316008;0,00462280127092927;0,00460772620451051
"398";"Eukaryota";"Chordata";"Aves";"Galliformes";"Phasianidae";"Francolinus";0;0;0;0;0;0,00115193155112763
"399";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Frankiaceae";"Frankia";0,0204698133671019;0,0244991410709155;0,03021160498124;0,0270984699829799;0,0282961762715554;0,0297501795135485
"400";"Eukaryota";"Ascomycota";"Dothideomycetes";"Capnodiales";"unclassified (derived from Capnodiales)";"Friedmanniomyces";0;0;0;0,00153661325869972;0;0
"401";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Aurantimonadaceae";"Fulvimarina";0,00461581617340241;0,00366116742927647;0,00628439370426486;0,00406549654380401;0,00337601671326869;0,00199520397339468
"402";"Bacteria";"Fusobacteria";"Fusobacteria (class)";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";0,0366369050772377;0,0778422706121705;0,0303565055966277;0,0493872377941565;0,0386218377736906;0,0453369586138134
"403";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Gallionellales";"Gallionellaceae";"Gallionella";0,00421364439911613;0,00524909218062309;0,00837919160568648;0,00752783683161919;0,0043035937747931;0,00620334124936036
"404";"Eukaryota";"Chordata";"Aves";"Galliformes";"Phasianidae";"Gallus";0,0141015513390786;0,0234270217894359;0,0110846285882032;0,010973613609354;0,0172969385229605;0,0216428289131667
"405";"Eukaryota";"Chordata";"unclassified (derived from Chordata)";"Squamata";"Iguanidae";"Gambelia";0;0,000862945438766905;0;0;0;0
"406";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Papillomaviridae";"Gammapapillomavirus";0,00188439906188698;0,00395451279376622;0;0,00343597170158004;0,00706144558225715;0,00345579465338288
"407";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Retroviridae";"Gammaretrovirus";0,00266494271024371;0,00298933068820819;0,00209479790142162;0,00217309931057546;0,00266897555818116;0,00115193155112763
"408";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Bifidobacteriales";"Bifidobacteriaceae";"Gardnerella";0,0139750774718507;0,0219160960377562;0,0186189710128201;0,0262576588748699;0,0340751988463377;0,0136298379222815
"409";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"unclassified (derived from Bacillales)";"Gemella";0,0253519965332859;0,0448067332268051;0,0294018896470394;0,0711503378614918;0,0312395579775559;0,0278376837814184
"410";"Bacteria";"Planctomycetes";"Planctomycetacia";"Planctomycetales";"Planctomycetaceae";"Gemmata";0;0,00752298392274861;0,00755290124531001;0,00595127756050552;0,0043035937747931;0,00199520397339468
"411";"Bacteria";"Gemmatimonadetes";"Gemmatimonadetes (class)";"Gemmatimonadales";"Gemmatimonadaceae";"Gemmatimonas";0,00498565128855637;0,00495724413354073;0,00959956994889922;0,00947232028907634;0,0043035937747931;0,00502115322124138
"412";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Bacillaceae";"Geobacillus";0,0670750780660461;0,01990394457673;0,0219704257413926;0,0458158192413457;0,0182586020497705;0,014570909640696
"413";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfuromonadales";"Geobacteraceae";"Geobacter";0,0127806162576092;0,0129441815815036;0,0185007541286412;0,0184393591043966;0,0116948649491661;0,0119156726179311
"414";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Geodermatophilaceae";"Geodermatophilus";0,0161003126424352;0,014946653441041;0,0230427769156378;0,0203854785079691;0,017460894212245;0,021581430693252
"415";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Geraniales";"Geraniaceae";"Geranium";0,00532988542048742;0;0;0;0;0,00115193155112763
"416";"Eukaryota";"unclassified (derived from Eukaryota)";"unclassified (derived from Eukaryota)";"unclassified (derived from Eukaryota)";"Hexamitidae";"Giardia";0,00188439906188698;0,00122038914309216;0,00418959580284324;0,00266149223565189;0;0
"417";"Eukaryota";"Ascomycota";"Sordariomycetes";"Hypocreales";"Nectriaceae";"Gibberella";0,0277589315699218;0,0218650689695982;0,0180201329167471;0,04558331569768;0,0168378304748772;0,0213340708815681
"418";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Alteromonadales";"Alteromonadaceae";"Glaciecola";0;0;0,00296249160262115;0;0;0
"419";"Bacteria";"Cyanobacteria";"Gloeobacteria";"Gloeobacterales";"unclassified (derived from Gloeobacterales)";"Gloeobacter";0,00595899305624746;0,00488155657236863;0,0104739895071081;0,010973613609354;0,00675203342653737;0,00564328903775088
"420";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Acetobacteraceae";"Gluconacetobacter";0,00595899305624746;0,00585278072314997;0,0127421581833148;0,00687194340316008;0,00642774432246468;0,00651630889012066
"421";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Acetobacteraceae";"Gluconobacter";0,00652774983384677;0,00545774616591357;0,0112808319367949;0,00651929793172638;0,00653762825350376;0,00527881352845024
"422";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Fabales";"Fabaceae";"Glycine";0,00498565128855637;0,00244077828618432;0,00362829639685091;0,00434619862115092;0,00238720431135141;0,00399040794678935
"423";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Gordoniaceae";"Gordonia";0,0246417152402046;0,0329956755027374;0,0238843708775018;0,0266592436567571;0,0261232586939328;0,0359874920954448
"424";"Eukaryota";"Chordata";"Mammalia";"Primates";"Hominidae";"Gorilla";0;0,000862945438766905;0,00209479790142162;0;0;0
"425";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Malvales";"Malvaceae";"Gossypium";0,00923163234680482;0;0,00513118597273599;0,0037639184158096;0;0,00162907722253017
"426";"Bacteria";"Bacteroidetes";"Flavobacteria";"Flavobacteriales";"Flavobacteriaceae";"Gramella";0,0111482551933215;0,0145169892529986;0,01510580249062;0,0212364177440793;0,00998639211238764;0,0119156726179311
"427";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Acetobacteraceae";"Granulibacter";0,00498565128855637;0,00531955294653292;0,0110846285882032;0,00704164657186422;0,00572431484448356;0,00710098298423292
"428";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Carnobacteriaceae";"Granulicatella";0,0241320826123285;0,0370262928546908;0,0276322821192401;0,0532298447130378;0,0388058399481007;0,029278102889706
"429";"Eukaryota";"unclassified (derived from Eukaryota)";"Cryptophyta";"Pyrenomonadales";"Geminigeraceae";"Guillardia";0;0,000862945438766905;0;0,00153661325869972;0;0,00162907722253017
"430";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Asterales";"Asteraceae";"Guizotia";0,00266494271024371;0,000862945438766905;0,00418959580284324;0,00266149223565189;0,0011936021556757;0
"431";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"Haemophilus";0,0440723839152023;0,0630836135066969;0,0388527131258983;0,0851677515408606;0,0531655643661462;0,0452637281369776
"432";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Hafnia";0;0,000862945438766905;0;0;0;0
"433";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Hahellaceae";"Hahella";0,00942199530943492;0,00917323584252648;0,0253980747779564;0,0154427721276974;0,00685672235832192;0,00814538611265083
"434";"Archaea";"Euryarchaeota";"Halobacteria";"Halobacteriales";"Halobacteriaceae";"Halalkalicoccus";0,00376879812377397;0,00211377600084106;0,00755290124531001;0,00509636962699228;0,00238720431135141;0,00199520397339468
"435";"Bacteria";"Firmicutes";"Clostridia";"Halanaerobiales";"Halanaerobiaceae";"Halanaerobium";0,00376879812377397;0,00814101098732129;0,00296249160262115;0,00574948035002858;0,00413475915530811;0,00399040794678935
"436";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Myxococcales";"Haliangiaceae";"Haliangium";0,00461581617340241;0,00867249432742099;0,00811311738587618;0,00532298447130378;0,00608620068325683;0,00746536968517291
"437";"Eukaryota";"Chordata";"Mammalia";"Carnivora";"Phocidae";"Halichoerus";0;0,000862945438766905;0;0;0;0
"438";"Archaea";"Euryarchaeota";"Halobacteria";"Halobacteriales";"Halobacteriaceae";"Haloarcula";0,00326387491692339;0,00472654682708827;0,00755290124531001;0,0063356187713435;0,00559849036194054;0,00651630889012066
"439";"Archaea";"Euryarchaeota";"Halobacteria";"Halobacteriales";"Halobacteriaceae";"Halobacterium";0,00188439906188698;0,00422755200168213;0,00592498320524231;0,00574948035002858;0,00358080646702711;0,00115193155112763
"440";"Archaea";"Euryarchaeota";"Halobacteria";"Halobacteriales";"Halobacteriaceae";"Haloferax";0,00188439906188698;0,00322884617534507;0,00209479790142162;0,00217309931057546;0;0,00162907722253017
"441";"Archaea";"Euryarchaeota";"Halobacteria";"Halobacteriales";"Halobacteriaceae";"Halogeometricum";0,00266494271024371;0,00228313902599475;0,00362829639685091;0,00307322651739944;0,00168800835663434;0,00230386310225525
"442";"Archaea";"Euryarchaeota";"Halobacteria";"Halobacteriales";"Halobacteriaceae";"Halomicrobium";0,00326387491692339;0,000862945438766905;0,00513118597273599;0,00217309931057546;0,00168800835663434;0,00230386310225525
"443";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Halomonadaceae";"Halomonas";0,00960858758795767;0,00742333735198373;0,0333198003699528;0,0147386766104248;0,00664569554576828;0,00661734295997638
"444";"Archaea";"Euryarchaeota";"Halobacteria";"Halobacteriales";"Halobacteriaceae";"Haloquadratum";0;0,00192960466195618;0,00418959580284324;0,00343597170158004;0;0,00230386310225525
"445";"Archaea";"Euryarchaeota";"Halobacteria";"Halobacteriales";"Halobacteriaceae";"Halorhabdus";0,00376879812377397;0,000862945438766905;0,00418959580284324;0,00307322651739944;0,00168800835663434;0,00199520397339468
"446";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Chromatiales";"Ectothiorhodospiraceae";"Halorhodospira";0,00565319718566095;0,00495724413354073;0,0164944551702573;0,00869239724230184;0,00664569554576828;0,00431013319733465
"447";"Archaea";"Euryarchaeota";"Halobacteria";"Halobacteriales";"Halobacteriaceae";"Halorubrum";0,00266494271024371;0,00211377600084106;0,00418959580284324;0,00307322651739944;0,00168800835663434;0
"448";"Archaea";"Euryarchaeota";"Halobacteria";"Halobacteriales";"Halobacteriaceae";"Haloterrigena";0,00188439906188698;0,000862945438766905;0,00362829639685091;0,00153661325869972;0,0011936021556757;0,00199520397339468
"449";"Bacteria";"Firmicutes";"Clostridia";"Halanaerobiales";"Halanaerobiaceae";"Halothermothrix";0,00376879812377397;0,00980117610836731;0,00628439370426486;0,00995839208336839;0,00642774432246468;0,00502115322124138
"450";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Chromatiales";"Halothiobacillaceae";"Halothiobacillus";0,00532988542048742;0,00334217331302988;0,0110846285882032;0,00736933830521239;0,0037745014320221;0,00345579465338288
"451";"Eukaryota";"Chytridiomycota";"Monoblepharidomycetes";"Monoblepharidales";"Harpochytriaceae";"Harpochytrium";0;0;0;0;0;0,00115193155112763
"452";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Asterales";"Asteraceae";"Helianthus";0,0088386150576712;0,00172589087753381;0,00362829639685091;0,0037639184158096;0,0011936021556757;0,00115193155112763
"453";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Helicobacteraceae";"Helicobacter";0,0088386150576712;0,00862945438766905;0,00783801604165276;0,0130385958634528;0,00835521508972993;0,0079808158935787
"454";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Heliobacteriaceae";"Heliobacterium";0,00799482813073113;0,00771841864782473;0,00888747480786346;0,0137438868063202;0,00818292410960674;0,00598561192018403
"455";"Eukaryota";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";"Hemibarbus";0,00188439906188698;0;0;0;0;0
"456";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Oxalobacteraceae";"Herbaspirillum";0,00903726042349852;0,014896747947992;0,0255702670874253;0,0254354753064775;0,00844004178317172;0,00737596083488892
"457";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Oxalobacteraceae";"Herminiimonas";0,0111482551933215;0,0146954312894755;0,0264143964799552;0,025849836108334;0,00877114871187458;0,00846493355662631
"458";"Bacteria";"Chloroflexi";"Chloroflexi (class)";"Herpetosiphonales";"Herpetosiphonaceae";"Herpetosiphon";0,00705077566953932;0,00545774616591357;0,00863707301188355;0,00813099308760803;0,00533795111636232;0,00609544882330517
"459";"Eukaryota";"Chordata";"Mammalia";"unclassified (derived from Mammalia)";"Hippopotamidae";"Hippopotamus";0;0;0;0;0,0011936021556757;0
"460";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Hyphomonadaceae";"Hirschia";0,00188439906188698;0,00395451279376622;0,00554231429410161;0,00434619862115092;0,00413475915530811;0,00162907722253017
"461";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"Histophilus";0,0111482551933215;0,0167553696174929;0,0125687874085297;0,0187567552021919;0,0155626680882722;0,0129816092957452
"462";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Phyllobacteriaceae";"Hoeflea";0,00376879812377397;0,00244077828618432;0,00755290124531001;0,00266149223565189;0,00533795111636232;0,00304772441165259
"463";"Bacteria";"Firmicutes";"Erysipelotrichi";"Erysipelotrichales";"Erysipelotrichaceae";"Holdemania";0,00979162475077016;0,0141796404812648;0,00554231429410161;0,0239040924163301;0,0139196735026574;0,00838618827713848
"464";"Eukaryota";"Chordata";"Mammalia";"Primates";"Hominidae";"Homo";0,213436790614336;0,0962793450716849;0,153392997769474;0,121916487938999;0,148583094257382;0,14967133129292
"465";"Eukaryota";"Streptophyta";"Liliopsida";"Poales";"Poaceae";"Hordeum";0;0;0;0,00266149223565189;0;0
"466";"Eukaryota";"Streptophyta";"Lycopodiopsida";"Lycopodiales";"Lycopodiaceae";"Huperzia";0;0;0;0,00153661325869972;0;0
"467";"Eukaryota";"Arthropoda";"Insecta";"Hemiptera";"Coreidae";"Hydaropsis";0;0;0,00362829639685091;0;0;0
"468";"Eukaryota";"Cnidaria";"Hydrozoa";"Hydroida";"Hydridae";"Hydra";0,00461581617340241;0,00905064811666804;0,00936822101340529;0,00909072663423623;0,00292371623729153;0,00325815444506033
"469";"Bacteria";"Aquificae";"Aquificae (class)";"Aquificales";"Aquificaceae";"Hydrogenivirga";0,00188439906188698;0,00244077828618432;0,00209479790142162;0,00307322651739944;0,00168800835663434;0,00199520397339468
"470";"Bacteria";"Aquificae";"Aquificae (class)";"Aquificales";"Aquificaceae";"Hydrogenobacter";0,00266494271024371;0,0014946653441041;0,00209479790142162;0,00307322651739944;0,00238720431135141;0,00230386310225525
"471";"Bacteria";"Aquificae";"Aquificae (class)";"Aquificales";"Aquificaceae";"Hydrogenobaculum";0,00326387491692339;0,00298933068820819;0,00209479790142162;0,00217309931057546;0,00238720431135141;0,00162907722253017
"472";"Archaea";"Crenarchaeota";"Thermoprotei";"Desulfurococcales";"Pyrodictiaceae";"Hyperthermus";0;0,00122038914309216;0,00296249160262115;0,00153661325869972;0;0
"473";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Hyphomicrobiaceae";"Hyphomicrobium";0,00376879812377397;0,00366116742927647;0,00694765865063941;0,00614645303479888;0,00572431484448356;0,00502115322124138
"474";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Hyphomonadaceae";"Hyphomonas";0,00705077566953932;0,00657199666438893;0,0120336977765529;0,0093468535535781;0,00462280127092927;0,00527881352845024
"475";"Eukaryota";"Ascomycota";"Sordariomycetes";"Hypocreales";"Hypocreaceae";"Hypocrea";0,00266494271024371;0,00122038914309216;0,00362829639685091;0,00509636962699228;0,00206737957765406;0,00199520397339468
"476";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Polydnaviridae";"Ichnovirus";0;0,000862945438766905;0,00209479790142162;0;0,0011936021556757;0
"477";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Herpesvirales";"Alloherpesviridae";"Ictalurivirus";0;0,000862945438766905;0;0;0;0
"478";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Alteromonadales";"Idiomarinaceae";"Idiomarina";0,00799482813073113;0,00880035126287667;0,0206313666546024;0,0108654965528773;0,0076427828928592;0,00552446964559639
"479";"Archaea";"Crenarchaeota";"Thermoprotei";"Desulfurococcales";"Desulfurococcaceae";"Ignicoccus";0;0,00122038914309216;0;0;0,0011936021556757;0,00199520397339468
"480";"Archaea";"Crenarchaeota";"Thermoprotei";"Desulfurococcales";"Desulfurococcaceae";"Ignisphaera";0;0;0;0,00153661325869972;0,0011936021556757;0
"481";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Austrobaileyales";"Schisandraceae";"Illicium";0,00188439906188698;0,00122038914309216;0,00209479790142162;0;0;0
