"";"RSV";"Domain";"Phylum";"Class";"Order";"Family";"Genus";"Species";"ISSCapoA1";"ISSCapoA2";"ISSCapoA3";"ISSCapoA4";"ISSCapoA5";"ISSCapoA6";"ISSCapoA7";"ISSCapoA8";"ISSCapoA9";"ISSCapoC1";"ISSCapoC2";"ISSCapoC3";"ISSCapoC4";"ISSCapoC5";"ISSCapoC6";"ISSCapoC7";"ISSCapoB1";"ISSCapoB2";"ISSCapoB3";"ISSCapoB4";"ISSCapoB5";"ISSCapoB6";"ISSCapoB7";"ISSCapoB8"
"963";"RSV_0963";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0
"964";"RSV_0964";"Bacteria";"Actinobacteria";"Actinobacteria";"Actinomycetales";"Actinomycetaceae";"Actinomyces";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0
"965";"RSV_0965";"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Flavobacteriaceae";"Capnocytophaga";NA;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;70;0;20;0;0
"966";"RSV_0966";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Marvinbryantia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;14;0;0;0;0
"967";"RSV_0967";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;111;0;0
"968";"RSV_0968";"Bacteria";"Firmicutes";"Negativicutes";"Selenomodales";"Veillonellaceae";"Negativicoccus";NA;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"969";"RSV_0969";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium_1";NA;121;45;0;0;0;0;0;0;0;0;0;55;133;114;43;0;0;0;0;0;0;0;0;0
"970";"RSV_0970";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Microbacteriaceae";"Microbacterium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;47;0
"971";"RSV_0971";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";NA;NA;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"972";"RSV_0972";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_6";NA;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0
"973";"RSV_0973";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Aerotruncus";NA;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0
"974";"RSV_0974";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Neisseriales";"Neisseriaceae";"Neisseria";NA;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;84;0;0;0;0;0;0
"975";"RSV_0975";"Bacteria";"Cyanobacteria";"Melaibacteria";"Obscuribacterales";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0
"976";"RSV_0976";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Christensenellaceae";"Christensenellaceae_R-7_group";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;0;0;0
"977";"RSV_0977";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Staphylococcus";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0
"978";"RSV_0978";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomodales";"Moraxellaceae";"Acinetobacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0;541;0
"979";"RSV_0979";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"Actinobacillus";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0
"980";"RSV_0980";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;0;0;0
"981";"RSV_0981";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";"Fonticella";NA;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"982";"RSV_0982";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";NA;NA;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;153;261;0;0;0
"983";"RSV_0983";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomodales";"Pseudomodaceae";"Pseudomos";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;0
"984";"RSV_0984";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Hydrogenophilales";"Hydrogenophilaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0
"985";"RSV_0985";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0
"986";"RSV_0986";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA;0;0;0;0;0;0;0;0;0;0;5;0;0;0;35;0;0;0;0;0;0;0;0;0
"987";"RSV_0987";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-004";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;73;0;0
"988";"RSV_0988";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium_1";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0
"989";"RSV_0989";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Ralstonia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;341;0;44;113;0;0;680;0
"990";"RSV_0990";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Carnobacteriaceae";"Granulicatella";NA;29;0;0;0;0;0;0;0;0;0;155;433;78;42;157;114;0;0;0;44;0;439;0;0
"991";"RSV_0991";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Carnobacteriaceae";"Alloiococcus";NA;42;0;0;0;0;0;0;0;0;0;0;13;15;0;0;0;0;0;0;70;0;0;0;0
"992";"RSV_0992";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";NA;0;0;0;0;0;0;0;0;0;0;0;35;0;0;39;0;0;0;0;0;0;0;0;0
"993";"RSV_0993";"Bacteria";"Firmicutes";"Negativicutes";"Selenomodales";"Veillonellaceae";"Selenomos_3";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0
"994";"RSV_0994";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia";NA;11;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;52;0;0
"995";"RSV_0995";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligeceae";"Advenella";NA;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"996";"RSV_0996";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Carnobacteriaceae";"Atopostipes";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"997";"RSV_0997";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Bacillaceae";NA;NA;17;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"998";"RSV_0998";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Acetobacteraceae";"Rhodovarius";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135
"999";"RSV_0999";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0
"1000";"RSV_1000";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium_1";NA;37;0;0;0;0;0;0;0;0;0;122;66;92;198;45;58;0;0;0;103;0;96;0;0
"1001";"RSV_1001";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium";NA;12;0;0;0;0;0;0;0;0;0;0;0;53;41;0;0;0;0;0;0;0;26;0;0
"1002";"RSV_1002";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Bradyrhizobiaceae";"Bradyrhizobium";NA;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;82;0;0;0;0;0;0;41;0
"1003";"RSV_1003";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Incertae_Sedis";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0
"1004";"RSV_1004";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Escherichia-Shigella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131
"1005";"RSV_1005";"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Flavobacteriaceae";"Capnocytophaga";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0
"1006";"RSV_1006";"Archaea";"Woesearchaeota_(DHVEG-6)";NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0
"1007";"RSV_1007";"Bacteria";"Firmicutes";"Negativicutes";"Selenomodales";"Veillonellaceae";"Dialister";NA;0;0;0;0;0;0;0;0;0;0;16;0;0;26;21;0;0;0;0;0;0;0;0;0
"1008";"RSV_1008";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium_1";NA;509;159;0;0;0;40;0;0;0;0;221;94;91;35;610;0;0;0;0;140;0;0;0;0
"1009";"RSV_1009";"Bacteria";"Verrucomicrobia";"Spartobacteria";"Chthoniobacterales";"DA101_soil_group";NA;NA;0;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1010";"RSV_1010";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Alteromodales";"Alteromodaceae";"Alishewanella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;0;0;0;0
"1011";"RSV_1011";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";NA;11;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0
"1012";"RSV_1012";"Bacteria";"Saccharibacteria";NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;11;34;0;0;42;0;0;0;0;0;0;0;0;0
"1013";"RSV_1013";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Leptotrichiaceae";"Leptotrichia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0
"1014";"RSV_1014";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomodales";"Moraxellaceae";"Acinetobacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;2427;0;0
"1015";"RSV_1015";"Bacteria";"Deinococcus-Thermus";"Deinococci";"Deinococcales";"Deinococcaceae";"Deinococcus";NA;72;0;0;0;0;0;0;0;0;0;0;16;0;0;38;0;0;0;0;0;0;0;0;0
"1016";"RSV_1016";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminiclostridium_5";NA;0;0;0;0;0;0;0;0;0;0;0;13;0;29;0;0;0;0;0;0;0;0;0;0
"1017";"RSV_1017";"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Flavobacteriaceae";"Chryseobacterium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0
"1018";"RSV_1018";"Bacteria";"Bacteroidetes";"Sphingobacteriia";"Sphingobacteriales";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125
"1019";"RSV_1019";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Coprococcus_2";NA;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0
"1020";"RSV_1020";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Peptostreptococcus";NA;0;0;0;0;0;0;0;0;0;0;10;48;0;10;23;0;0;0;0;21;0;0;0;0
"1021";"RSV_1021";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromodaceae";"Tannerella";NA;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0
"1022";"RSV_1022";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-013";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0
"1023";"RSV_1023";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-002";NA;10;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0
"1024";"RSV_1024";"Bacteria";"Actinobacteria";"Thermoleophilia";"Solirubrobacterales";"Elev-16S-1332";NA;NA;0;0;0;0;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1025";"RSV_1025";"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Flavobacteriaceae";"Flavobacterium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;0;0;0;0;0;0
"1026";"RSV_1026";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Leptotrichiaceae";"Leptotrichia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0
"1027";"RSV_1027";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0
"1028";"RSV_1028";"Bacteria";"Actinobacteria";"Thermoleophilia";"Solirubrobacterales";"480-2";NA;NA;0;0;0;0;0;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1029";"RSV_1029";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;0
"1030";"RSV_1030";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Thermoplasmataceae";"Thermoplasma";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;0
"1031";"RSV_1031";"Bacteria";"Actinobacteria";"Actinobacteria";"Actinomycetales";"Actinomycetaceae";"Actinomyces";NA;0;0;0;0;0;0;0;0;0;0;0;0;48;46;0;0;0;0;0;0;0;0;0;0
"1032";"RSV_1032";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Acetobacteraceae";"Craurococcus";NA;0;0;0;0;0;0;105;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0
"1033";"RSV_1033";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XI";"Aerococcus";NA;0;0;0;0;0;0;0;0;0;0;38;15;29;0;0;0;0;0;0;0;0;0;0;0
"1034";"RSV_1034";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0
"1035";"RSV_1035";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Family_XII";"Exiguobacterium";NA;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1036";"RSV_1036";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcus_2";NA;0;0;0;0;0;0;0;0;0;0;0;0;38;72;0;0;0;0;0;372;1718;655;0;385
"1037";"RSV_1037";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium_1";NA;0;0;0;0;0;0;0;0;0;0;61;0;0;0;32;0;0;0;0;0;0;0;0;0
"1038";"RSV_1038";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Acetobacteraceae";"Roseomos";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0
"1039";"RSV_1039";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligeceae";"Alcaligenes";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0
"1040";"RSV_1040";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Escherichia-Shigella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0;0;0;0
"1041";"RSV_1041";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Escherichia-Shigella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0;0;0
"1042";"RSV_1042";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";NA;478;0;219;266;0;260;89;0;11;0;5797;4583;2345;212;1906;3701;0;0;0;0;0;0;0;0
"1043";"RSV_1043";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Bacillaceae";"Bacillus";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0
"1044";"RSV_1044";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Atopobium";NA;0;0;0;0;0;0;0;0;0;0;0;0;23;0;41;0;0;0;0;0;0;0;0;0
"1045";"RSV_1045";"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Flavobacteriaceae";"Capnocytophaga";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;49;0;0;0;0
"1046";"RSV_1046";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Solobacterium";NA;0;0;0;0;0;0;0;0;0;0;0;57;0;0;18;0;0;0;0;0;0;12;0;0
"1047";"RSV_1047";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Leptotrichiaceae";"Leptotrichia";NA;0;0;0;0;0;0;0;0;0;0;0;57;0;0;54;0;0;0;0;0;0;0;0;0
"1048";"RSV_1048";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium_1";NA;64;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;18;0
"1049";"RSV_1049";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Escherichia-Shigella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0
"1050";"RSV_1050";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcus_1";NA;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0
"1051";"RSV_1051";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomodales";"Erythrobacteraceae";"Altererythrobacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0
"1052";"RSV_1052";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-014";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0
"1053";"RSV_1053";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Leptotrichiaceae";"Leptotrichia";NA;0;0;0;0;0;0;0;0;0;0;61;32;0;0;0;0;0;0;0;0;0;0;0;0
"1054";"RSV_1054";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";NA;43;0;0;0;0;160;0;0;0;0;0;88;188;2379;0;0;0;0;0;0;0;0;0;0
"1055";"RSV_1055";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Planococcaceae";"Psychrobacillus";NA;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1056";"RSV_1056";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0
"1057";"RSV_1057";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_7";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0
"1058";"RSV_1058";"Bacteria";"Acidobacteria";"Holophagae";"Subgroup_7";NA;NA;NA;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1059";"RSV_1059";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomodales";"Erythrobacteraceae";NA;NA;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1060";"RSV_1060";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromodaceae";"Tannerella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0
"1061";"RSV_1061";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Alloprevotella";NA;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;65;0;0;0;0;0;0;0;0
"1062";"RSV_1062";"Bacteria";"Actinobacteria";"Actinobacteria";"Actinomycetales";"Actinomycetaceae";"Actinomyces";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;16;62;0;0;0
"1063";"RSV_1063";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanobrevibacter";NA;0;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1064";"RSV_1064";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminiclostridium_6";NA;0;0;0;0;0;0;0;0;0;0;0;0;30;73;0;0;0;0;0;0;0;0;0;0
"1065";"RSV_1065";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XI";"Finegoldia";NA;63;0;0;389;0;0;0;0;0;0;60;142;324;147;130;46;0;0;0;0;0;69;0;0
"1066";"RSV_1066";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0
"1067";"RSV_1067";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-014";NA;0;0;0;0;0;0;0;0;0;0;11;0;0;0;53;0;0;0;0;0;0;0;0;0
"1068";"RSV_1068";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";NA;35;0;0;0;0;0;0;0;0;0;227;407;136;37;115;381;0;0;0;66;0;283;0;0
"1069";"RSV_1069";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromodaceae";"Parabacteroides";NA;0;0;0;0;0;0;0;0;0;0;0;0;9;0;10;0;0;0;0;0;0;0;0;0
"1070";"RSV_1070";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Alloprevotella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0
"1071";"RSV_1071";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Rhodospirillaceae";"Thalassospira";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0
"1072";"RSV_1072";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Neisseriales";"Neisseriaceae";"Neisseria";NA;0;0;0;0;0;0;0;0;0;0;0;76;0;0;119;0;254;0;0;119;0;125;0;0
"1073";"RSV_1073";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0
"1074";"RSV_1074";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomodales";"Xanthomodaceae";"Luteibacter";NA;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1075";"RSV_1075";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomodales";"Sphingomodaceae";"Sphingomos";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0
"1076";"RSV_1076";"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Flavobacteriaceae";"Capnocytophaga";NA;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
"1077";"RSV_1077";"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Flavobacteriaceae";"Capnocytophaga";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0
"1078";"RSV_1078";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia";NA;0;0;0;0;0;0;0;0;0;0;0;0;56;833;16;0;0;0;0;0;64;128;367;0
"1079";"RSV_1079";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0
"1080";"RSV_1080";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnospiraceae_UCG-010";NA;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
